transaction_id,transaction_date,transaction_type,document_no,business_name,branch,sales_channel,customer_type,customer_id,supplier_name,product_category,product_name,quantity,unit_price_kes,discount_pct,gross_sales_kes,net_sales_kes,unit_cost_kes,cogs_kes,gross_profit_kes,expense_category,expense_amount_kes,cash_in_kes,cash_out_kes,amount_received_kes,accounts_receivable_change_kes,accounts_payable_change_kes,inventory_qty_change,inventory_value_change_kes,payment_method,salesperson_or_staff,manual_entry_flag
TXN-00589,2025-06-16,SALE,INV-2506-0589,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Farmer,CUS-1034,,Agro Inputs,Maize Seed 2kg,3,626.19,0.05,1878.57,1784.64,460.35,1381.05,403.59,,0,1784.64,0,1784.64,-0.0,0,-3,-1381.05,,BM,0
TXN-00004,2025-01-01,PURCHASE,GRN-2501-0004,Rongai Home & Agro Supplies,Kiserian,Supplier,,,Nairobi Electrical Mart,Building Materials,Cement 50kg,3,649.18,0,0,0,649.18,1947.54,0,Purchase,0,1460.65,486.89,0,0,0,3,1947.54,,BM,0
TXN-00174,20-02-2025,SALE,INV-2502-0174,Rongai Home & Agro Supplies,Kiserian,Walk-in,Retail,CUS-1030,,Building Materials,Galvanized Roofing Sheet 3m,2,1171.35,0.01,2342.7,2319.27,883.31,1766.62,552.65,,0,2319.27,0,2319.27,-0.0,0,-2,-1766.62,,BM,0
TXN-00309,2025-03-30,CUSTOMER_PAYMENT,RCPT-2503-0309,Rongai Home & Agro Supplies,Ongata Rongai,Collections,Contractor,CUS-1078,,,,0,0,0,0,0,0,0,0,Customer Collection,0,19237.0,0,19237.0,19237.0,0,0,0,M-PESA,AM,0
TXN-01782,2026-05-04,SALE,INV-2605-1782,Rongai Home & Agro Supplies,Kiserian,Phone Order,Contractor,CUS-1117,,Hardware,Panga,4,1002.15,0.1174,4008.6,3537.99,641.89,2567.56,970.43,,0,1768.99,0,1768.99,-1769.0,0,-4,-2567.56,,DK,0
TXN-01100,2025-11-01,SALE,INV-2511-1100,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Retail,CUS-1043,,Building Materials,Galvanized Roofing Sheet 3m,1,1270.45,0,1270.45,1270.45,891.39,891.39,379.06,,0,1270.45,0,1270.45,-0.0,0,-1,-891.39,,DK,0
TXN-00920,2025-09-16,SALE,INV-2509-0920,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Farmer,CUS-1092,,Plumbing,25mm PVC Pipe 6m,1,1101.33,0.08,1101.33,1013.22,785.66,785.66,227.56,,0,1013.22,0,1013.22,-0.0,0,-1,-785.66,,BM,0
TXN-01639,26-03-2026,SALE,INV-2603-1639,Rongai Home & Agro Supplies,Ongata Rongai,Phone Order,Institution,CUS-1029,,Plumbing,PVC Elbow 20mm,9,72.18,0.0493,649.62,617.59,47.06,423.54,194.05,,0,617.59,0,617.59,-0.0,0,-9,-423.54,,DK,0
TXN-00591,2025-06-16,SALE,INV-2506-0591,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Reseller,CUS-1008,,Animal Feeds,Chicken Feed 10kg,4,1021.33,0.0533,4085.32,3867.57,791.44,3165.76,701.81,,0,3867.57,0,3867.57,-0.0,0,-4,-3165.76,,AM,0
TXN-00424,2025-04-26,SALE,INV-2504-0424,Rongai Home & Agro Supplies,Kiserian,Phone Order,Farmer,CUS-1106,,Paints,Gloss Paint 4L,1,2421.17,0,2421.17,2421.17,1807.41,1807.41,613.76,,0,2421.17,0,2421.17,-0.0,0,-1,-1807.41,,BM,0
TXN-02094,2026-08-05,SALE,INV-2608-2094,Rongai Home & Agro Supplies,Kiserian,WhatsApp,Retail,CUS-1028,,Building Materials,Damp Proof Course 20m,1,1275.22,0,1275.22,1275.22,992.23,992.23,282.99,,0,1275.22,0,1275.22,-0.0,0,-1,-992.23,,AM,0
TXN-02005,2026-07-10,SALE,INV-2607-2005,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Retail,CUS-1059,,Agro Inputs,DAP Fertilizer 50kg,2,5283.46,0.08,10566.92,9721.57,4878.11,9756.22,-34.65,,0,9721.57,0,9721.57,-0.0,0,-2,-9756.22,,BM,0
TXN-01674,2026-04-04,CUSTOMER_PAYMENT,RCPT-2604-1674,Rongai Home & Agro Supplies,Ongata Rongai,Collections,Contractor,CUS-1054,,,,0,0,0,0,0,0,0,0,Customer Collection,0,9402.0,0,9402.0,9402.0,0,0,0,Mpesa,ER,0
TXN-00871,2025-09-03,SALE,INV-2509-0871,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Contractor,CUS-1019,,Paints,Paint Brush 4in,4,183.49,0.0352,733.96,708.12,99.69,398.76,309.36,,0,708.12,0,708.12,-0.0,0,-4,-398.76,,AM,0
TXN-00131,2025-02-06,SALE,INV-2502-0131,Rongai Home & Agro Supplies,Kiserian,Phone Order,Institution,CUS-1130,,Building Materials,Cement 50kg,14,812.65,0.0221,11377.1,11125.67,678.33,9496.62,1629.05,,0,0.0,0,0.0,-11125.67,0,-14,-9496.62,,JK,0
TXN-00955,2025-09-25,SALE,INV-2509-0955,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Retail,CUS-1042,,Plumbing,PVC Elbow 20mm,1,78.2,0.05,78.2,74.29,42.87,42.87,31.42,,0,74.29,0,74.29,-0.0,0,-1,-42.87,,AM,0
TXN-01225,2025-12-05,SALE,INV-2512-1225,Rongai Home & Agro Supplies,Kiserian,WhatsApp,Contractor,CUS-1031,,Plumbing,25mm PVC Pipe 6m,7,999.27,0.0789,6994.89,6442.99,794.82,5563.74,879.25,,0,6442.99,0,6442.99,-0.0,0,-7,-5563.74,,BM,0
TXN-01722,2026-04-17,SALE,INV-2604-1722,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Retail,CUS-1160,,Building Materials,Galvanized Roofing Sheet 3m,1,1142.61,0.02,1142.61,1119.76,1000.21,1000.21,119.55,,0,1119.76,0,1119.76,-0.0,0,-1,-1000.21,,CN,0
TXN-01758,2026-04-27,SALE,INV-2604-1758,Rongai Home & Agro Supplies,Ongata Rongai,Phone Order,Farmer,CUS-1123,,Electrical,Switch 1 Gang,2,270.07,0.01,540.14,534.74,164.61,329.22,205.52,,0,534.74,0,534.74,-0.0,0,-2,-329.22,,CN,0
TXN-01106,2025-11-03,SALE,INV-2511-1106,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Retail,CUS-1118,,Hardware,Hammer 16oz,2,892.15,0,1784.3,1784.3,529.58,1059.16,725.14,,0,1784.3,0,1784.3,-0.0,0,-2,-1059.16,,CN,0
TXN-01831,2026-05-19,SALE,INV-2605-1831,Rongai Home & Agro Supplies,Kiserian,WhatsApp,Reseller,CUS-1009,,Animal Feeds,Chicken Feed 10kg,4,1006.06,0.0337,4024.24,3888.62,848.9,3395.6,493.02,,0,3888.62,0,3888.62,-0.0,0,-4,-3395.6,,AM,0
TXN-00563,2025-06-06,PURCHASE,GRN-2506-0563,Rongai Home & Agro Supplies,Kiserian,Supplier,,,Eastlands Hardware Wholesalers,Plumbing,PVC Tee 20mm,3,46.22,0,0,0,46.22,138.66,0,Purchase,0,48.53,90.13,0,0,0,3,138.66,,AM,0
TXN-01670,2026-04-03,EXPENSE,EXP-2604-1670,Rongai Home & Agro Supplies,Ongata Rongai,Back Office,,,,,,0,0,0,0,0,0,0,0,Security,13109.73,0,13109.73,0,0,0,0,0,M-PESA,JK,0
TXN-01720,2026-04-16,EXPENSE,EXP-2604-1720,Rongai Home & Agro Supplies,Kiserian,Back Office,,,,,,0,0,0,0,0,0,0,0,Miscellaneous,3028.15,0,3028.15,0,0,0,0,0,Cash,DK,0
TXN-01108,2025-11-03,PURCHASE,GRN-2511-1108,Rongai Home & Agro Supplies,Kiserian,Supplier,,,Nairobi Electrical Mart,Agro Inputs,CAN Fertilizer 50kg,18,3725.99,0,0,0,3725.99,67067.82,0,Purchase,0,33533.91,33533.91,0,0,0,18,67067.82,,BM,0
TXN-01689,2026-04-09,SALE,INV-2604-1689,Rongai Home & Agro Supplies,Kiserian,WhatsApp,Retail,CUS-1036,,Building Materials,2x2 Timber 12ft,1,498.23,0.05,498.23,473.32,397.0,397.0,76.32,,0,473.32,0,473.32,-0.0,0,-1,-397.0,,BM,0
TXN-01805,2026-05-11,SALE,INV-2605-1805,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Retail,CUS-1035,,Paints,Paint Brush 4in,1,183.3,0,183.3,183.3,107.96,107.96,75.34,,0,183.3,0,183.3,-0.0,0,-1,-107.96,,DK,0
TXN-00317,2025-04-01,SALE,INV-2504-0317,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Retail,CUS-1155,,Hardware,Spade Steel,3,1344.14,0,4032.42,4032.42,761.65,2284.95,1747.47,,0,4032.42,0,4032.42,-0.0,0,-3,-2284.95,,AM,0
TXN-01862,2026-05-29,SALE,INV-2605-1862,Rongai Home & Agro Supplies,Kiserian,Walk-in,Farmer,CUS-1087,,Building Materials,Cement 50kg,1,824.86,0,824.86,824.86,709.53,709.53,115.33,,0,824.86,0,824.86,-0.0,0,-1,-709.53,,BM,0
TXN-01658,2026-03-31,EXPENSE,EXP-2603-1658,Rongai Home & Agro Supplies,Kiserian,Back Office,,,,,,0,0,0,0,0,0,0,0,Transport,8645,0,8645,0,0,0,0,0,Cash,AM,0
TXN-00505,2025-05-20,SALE,INV-2505-0505,Rongai Home & Agro Supplies,Kiserian,Walk-in,Farmer,CUS-1120,,Building Materials,Cement 50kg,6,825.07,0.01,4950.42,4900.92,642.75,3856.5,1044.42,,0,4900.92,0,4900.92,-0.0,0,-6,-3856.5,,BM,0
TXN-01016,2025-10-10,SALE,INV-2510-1016,Rongai Home & Agro Supplies,Kiserian,Walk-in,Farmer,CUS-1140,,Hardware,Padlock 50mm,1,667.53,0.08,667.53,614.13,417.28,417.28,196.85,,0,614.13,0,614.13,-0.0,0,-1,-417.28,,BM,1
TXN-01595,2026-03-16,SALE,INV-2603-1595,Rongai Home & Agro Supplies,Kiserian,Phone Order,Retail,CUS-1150,,Electrical,LED Bulb 12W,1,285.71,0.05,285.71,271.42,158.1,158.1,113.32,,0,271.42,0,271.42,-0.0,0,-1,-158.1,,AM,0
TXN-01333,2025-12-31,PURCHASE,GRN-2512-1333,Rongai Home & Agro Supplies,Ongata Rongai,Supplier,,,Rift Valley Cement Depot,Plumbing,PVC Elbow 20mm,11,43.46,0,0,0,43.46,478.06,0,Purchase,0,0.0,478.06,0,0,0,11,478.06,,ER,0
TXN-00958,2025-09-26,SALE,INV-2509-0958,Rongai Home & Agro Supplies,Kiserian,WhatsApp,Retail,CUS-1135,,Electrical,Switch 1 Gang,1,269.63,0.02,269.63,264.24,151.97,151.97,112.27,,0,264.24,0,264.24,-0.0,0,-1,-151.97,,DK,0
TXN-00827,2025-08-21,SALE,INV-2508-0827,Rongai Home & Agro Supplies,Kiserian,Walk-in,Retail,CUS-1174,,Plumbing,PVC Tee 20mm,3,83.32,0.01,249.96,247.46,48.64,145.92,101.54,,0,247.46,0,247.46,-0.0,0,-3,-145.92,,CN,0
TXN-02158,2026-08-24,SALE,INV-2608-2158,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Retail,CUS-1148,,Paints,20L Emulsion Paint,1,5228.4,0,5228.4,5228.4,4289.77,4289.77,938.63,,0,5228.4,0,5228.4,-0.0,0,-1,-4289.77,,DK,0
TXN-01404,2026-01-20,CUSTOMER_PAYMENT,RCPT-2601-1404,Rongai Home & Agro Supplies,Ongata Rongai,Collections,Contractor,CUS-1036,,,,0,0,0,0,0,0,0,0,Customer Collection,0,21190.0,0,21190.0,21190.0,0,0,0,Bank Transfer,JK,0
TXN-01151,2025-11-17,SALE,INV-2511-1151,Rongai Home & Agro Supplies,Kiserian,WhatsApp,Retail,CUS-1033,,Building Materials,Cement 50kg,8,784.61,0,6276.88,6276.88,658.34,5266.72,1010.16,,0,6276.88,0,6276.88,-0.0,0,-8,-5266.72,,CN,0
TXN-00035,2025-01-10,SALE,INV-2501-0035,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Retail,CUS-1119,,Agro Inputs,DAP Fertilizer 50kg,1,6015.4,0.02,6015.4,5895.09,4384.16,4384.16,1510.93,,0,5895.09,0,5895.09,-0.0,0,-1,-4384.16,,JK,0
TXN-01554,2026-03-05,SALE,INV-2603-1554,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Institution,CUS-1042,,Building Materials,Binding Wire 25kg,3,4384.47,0.0702,13153.41,12230.04,3437.71,10313.13,1916.91,,0,12230.04,0,12230.04,-0.0,0,-3,-10313.13,,AM,0
TXN-00813,2025-08-18,SALE,INV-2508-0813,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Retail,CUS-1127,,Plumbing,20mm PVC Pipe 6m,2,800.49,0.03,1600.98,1552.95,579.99,1159.98,392.97,,0,1552.95,0,1552.95,-0.0,0,-2,-1159.98,,DK,0
TXN-00347,2025-04-08,SALE,INV-2504-0347,Rongai Home & Agro Supplies,Ongata Rongai,Phone Order,Retail,CUS-1031,,Animal Feeds,Chicken Feed 10kg,1,930.4,0,930.4,930.4,746.0,746.0,184.4,,0,930.4,0,930.4,-0.0,0,-1,-746.0,,ER,0
TXN-02016,2026-07-14,SALE,INV-2607-2016,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Retail,CUS-1003,,Plumbing,PVC Elbow 20mm,6,76.76,0.01,460.56,455.95,46.63,279.78,176.17,,0,455.95,0,455.95,-0.0,0,-6,-279.78,,JK,0
TXN-01228,2025-12-06,SALE,INV-2512-1228,Rongai Home & Agro Supplies,Kiserian,Walk-in,Retail,CUS-1095,,Electrical,LED Bulb 12W,1,286.56,0.02,286.56,280.83,153.96,153.96,126.87,,0,280.83,0,280.83,-0.0,0,-1,-153.96,,JK,0
TXN-02024,2026-07-16,SALE,INV-2607-2024,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Retail,CUS-1141,,Agro Inputs,Foliar Feed 1L,2,990.02,0,1980.04,1980.04,666.38,1332.76,647.28,,0,1980.04,0,1980.04,-0.0,0,-2,-1332.76,,AM,0
TXN-00266,2025-03-18,EXPENSE,EXP-2503-0266,Rongai Home & Agro Supplies,Ongata Rongai,Back Office,,,,,,0,0,0,0,0,0,0,0,Rent,50000,0,50000,0,0,0,0,0,Bank Transfer,DK,0
TXN-01223,2025-12-05,SALE,INV-2512-1223,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Contractor,CUS-1083,,Building Materials,Galvanized Roofing Sheet 3m,9,1173.75,0.0711,10563.75,9812.67,868.64,7817.76,1994.91,,0,9812.67,0,9812.67,-0.0,0,-9,-7817.76,,BM,0
TXN-00369,2025-04-14,SALE,INV-2504-0369,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Retail,CUS-1163,,Agro Inputs,Maize Seed 2kg,1,651.99,0,651.99,651.99,434.78,434.78,217.21,,0,651.99,0,651.99,-0.0,0,-1,-434.78,,ER,0
TXN-01559,2026-03-06,SALE,INV-2603-1559,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Contractor,CUS-1036,,Agro Inputs,Foliar Feed 1L,8,1057.5,0.0576,8460.0,7972.7,656.68,5253.44,2719.26,,0,0.0,0,0.0,-7972.7,0,-8,-5253.44,,BM,0
TXN-01988,2026-07-06,SALE,INV-2607-1988,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Farmer,CUS-1063,,Agro Inputs,CAN Fertilizer 50kg,1,4835.83,0.01,4835.83,4787.47,4460.56,4460.56,326.91,,0,4787.47,0,4787.47,-0.0,0,-1,-4460.56,,JK,0
TXN-00446,2025-05-02,SALE,INV-2505-0446,Rongai Home & Agro Supplies,Ongata Rongai,Credit Customer,Contractor,CUS-1137,,Plumbing,PVC Tee 20mm,14,87.4,0.0689,1223.6,1139.29,49.03,686.42,452.87,,0,284.82,0,284.82,-854.47,0,-14,-686.42,,BM,0
TXN-00539,2025-05-31,SALE,INV-2505-0539,Rongai Home & Agro Supplies,Ongata Rongai,Phone Order,Reseller,CUS-1118,,Paints,Paint Brush 4in,9,188.21,0.0325,1693.89,1638.84,95.03,855.27,783.57,,0,1638.84,0,1638.84,-0.0,0,-9,-855.27,,DK,0
TXN-00019,2025-01-05,SALE,INV-2501-0019,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Contractor,CUS-1162,,Agro Inputs,Maize Seed 2kg,13,640.11,0.0609,8321.43,7814.65,434.44,5647.72,2166.93,,0,3125.86,0,3125.86,-4688.79,0,-13,-5647.72,,JK,0
TXN-01816,2026-05-14,SALE,INV-2605-1816,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Contractor,CUS-1021,,Building Materials,Galvanized Roofing Sheet 3m,12,1252.5,0.0461,15030.0,14337.12,987.8,11853.6,2483.52,,0,5734.85,0,5734.85,-8602.27,0,-12,-11853.6,,DK,0
TXN-00884,2025-09-06,SALE,INV-2509-0884,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Farmer,CUS-1094,,Animal Feeds,Mineral Lick 2kg,1,634.81,0,634.81,634.81,405.67,405.67,229.14,,0,634.81,0,634.81,-0.0,0,-1,-405.67,,CN,0
TXN-02103,2026-08-07,SALE,INV-2608-2103,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Retail,CUS-1006,,Plumbing,Basin Tap Chrome,1,1392.74,0.03,1392.74,1350.96,1011.64,1011.64,339.32,,0,1350.96,0,1350.96,-0.0,0,-1,-1011.64,,JK,0
TXN-01986,2026-07-05,SALE,INV-2607-1986,Rongai Home & Agro Supplies,Ongata Rongai,M-Pesa Till,Farmer,CUS-1009,,Building Materials,Cement 50kg,3,829.04,0.01,2487.12,2462.25,703.28,2109.84,352.41,,0,2462.25,0,2462.25,-0.0,0,-3,-2109.84,,CN,0
TXN-01167,2025-11-20,EXPENSE,EXP-2511-1167,Rongai Home & Agro Supplies,Kiserian,Back Office,,,,,,0,0,0,0,0,0,0,0,Repairs,5832,0,5832,0,0,0,0,0,Cash,JK,0
TXN-01235,2025-12-08,PURCHASE,GRN-2512-1235,Rongai Home & Agro Supplies,Kiserian,Supplier,,,Nairobi Electrical Mart,Electrical,Socket 13A,4,227.9,0,0,0,227.9,911.6,0,Purchase,0,455.8,455.8,0,0,0,4,911.6,,DK,0
TXN-01642,2026-03-27,SALE,INV-2603-1642,Rongai Home & Agro Supplies,Kiserian,Phone Order,Retail,CUS-1009,,Building Materials,2x2 Timber 12ft,1,496.46,0.08,496.46,456.74,382.78,382.78,73.96,,0,456.74,0,456.74,-0.0,0,-1,-382.78,,DK,0
TXN-00065,2025-01-18,EXPENSE,EXP-2501-0065,Rongai Home & Agro Supplies,Kiserian,Back Office,,,,,,0,0,0,0,0,0,0,0,Miscellaneous,7275,0,7275,0,0,0,0,0,M-PESA,DK,0
TXN-02106,2026-08-07,EXPENSE,EXP-2608-2106,Rongai Home & Agro Supplies,Ongata Rongai,Back Office,,,,,,0,0,0,0,0,0,0,0,Transport,5061.98,0,5061.98,0,0,0,0,0,M-PESA,DK,0
TXN-00291,2025-03-26,SALE,INV-2503-0291,Rongai Home & Agro Supplies,Kiserian,WhatsApp,Retail,CUS-1014,,Plumbing,PVC Tee 20mm,2,91.23,0.03,182.46,176.99,48.55,97.1,79.89,,0,176.99,0,176.99,-0.0,0,-2,-97.1,,ER,1
TXN-01329,2025-12-31,SALE,INV-2512-1329,Rongai Home & Agro Supplies,Kiserian,WhatsApp,Reseller,CUS-1181,,Building Materials,Cement 50kg,7,778.52,0.0321,5449.64,5274.71,656.51,4595.57,679.14,,0,1318.68,0,1318.68,-3956.03,0,-7,-4595.57,,AM,0
TXN-01103,2025-11-02,SALE,INV-2511-1103,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Farmer,CUS-1039,,Plumbing,PVC Elbow 20mm,1,80.69,0,80.69,80.69,41.75,41.75,38.94,,0,80.69,0,80.69,-0.0,0,-1,-41.75,,DK,0
TXN-00431,2025-04-29,SALE,INV-2504-0431,Rongai Home & Agro Supplies,Kiserian,WhatsApp,Farmer,CUS-1162,,Animal Feeds,Chicken Feed 10kg,3,1031.65,0,3094.95,3094.95,757.54,2272.62,822.33,,0,3094.95,0,3094.95,-0.0,0,-3,-2272.62,,JK,0
TXN-00212,2025-03-03,SALE,INV-2503-0212,Rongai Home & Agro Supplies,Ongata Rongai,Phone Order,Institution,CUS-1061,,Electrical,Switch 1 Gang,9,273.77,0.0395,2463.93,2366.6,141.14,1270.26,1096.34,,0,2366.6,0,2366.6,-0.0,0,-9,-1270.26,,JK,0
TXN-02041,2026-07-22,SALE,INV-2607-2041,Rongai Home & Agro Supplies,Kiserian,Credit Customer,Contractor,CUS-1048,,Agro Inputs,Maize Seed 2kg,12,658.91,0.0717,7906.92,7339.99,485.98,5831.76,1508.23,,0,0.0,0,0.0,-7339.99,0,-12,-5831.76,,DK,0
TXN-01264,2025-12-15,SALE,INV-2512-1264,Rongai Home & Agro Supplies,Kiserian,Credit Customer,Institution,CUS-1066,,Animal Feeds,Chicken Feed 10kg,5,977.92,0.0725,4889.6,4535.1,766.59,3832.95,702.15,,0,1814.04,0,1814.04,-2721.06,0,-5,-3832.95,,JK,0
TXN-02139,2026-08-18,SALE,INV-2608-2139,Rongai Home & Agro Supplies,Kiserian,Walk-in,Farmer,CUS-1138,,Building Materials,Galvanized Roofing Sheet 3m,1,1172.7,0,1172.7,1172.7,979.42,979.42,193.28,,0,1172.7,0,1172.7,-0.0,0,-1,-979.42,,BM,0
TXN-00719,2025-07-23,SALE,INV-2507-0719,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Contractor,CUS-1019,,Paints,Gloss Paint 4L,8,2350.85,0.0654,18806.8,17576.84,1758.47,14067.76,3509.08,,0,17576.84,0,17576.84,-0.0,0,-8,-14067.76,,CN,0
TXN-00658,2025-07-04,PURCHASE,GRN-2507-0658,Rongai Home & Agro Supplies,Ongata Rongai,Supplier,,,Eastlands Hardware Wholesalers,Hardware,Hammer 16oz,5,499.34,0,0,0,499.34,2496.7,0,Purchase,0,1872.52,624.18,0,0,0,5,2496.7,,CN,0
TXN-01981,2026-07-03,SALE,INV-2607-1981,Rongai Home & Agro Supplies,Ongata Rongai,Phone Order,Retail,CUS-1036,,Plumbing,PVC Elbow 20mm,1,76.5,0.02,76.5,74.97,46.78,46.78,28.19,,0,74.97,0,74.97,-0.0,0,-1,-46.78,,BM,0
TXN-01184,2025-11-25,SALE,INV-2511-1184,Rongai Home & Agro Supplies,Kiserian,WhatsApp,Retail,CUS-1017,,Electrical,Switch 1 Gang,1,271.02,0.03,271.02,262.89,145.39,145.39,117.5,,0,262.89,0,262.89,-0.0,0,-1,-145.39,,JK,0
TXN-00993,2025-10-04,EXPENSE,EXP-2510-0993,Rongai Home & Agro Supplies,Kiserian,Back Office,,,,,,0,0,0,0,0,0,0,0,Security,8192,0,8192,0,0,0,0,0,M-PESA,CN,0
TXN-02008,2026-07-11,SALE,INV-2607-2008,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Contractor,CUS-1147,,Plumbing,PVC Elbow 20mm,8,79.23,0.0839,633.84,580.66,48.9,391.2,189.46,,0,290.33,0,290.33,-290.33,0,-8,-391.2,,BM,0
TXN-01779,2026-05-02,SALE,INV-2605-1779,Rongai Home & Agro Supplies,Ongata Rongai,Phone Order,Retail,CUS-1066,,Paints,Paint Brush 4in,2,183.44,0.08,366.88,337.53,104.33,208.66,128.87,,0,337.53,0,337.53,-0.0,0,-2,-208.66,,DK,0
TXN-00096,2025-01-29,SALE,INV-2501-0096,Rongai Home & Agro Supplies,Kiserian,WhatsApp,Retail,CUS-1120,,Building material,2x2 Timber 12ft,2,536.35,0.08,1072.7,986.88,368.67,737.34,249.54,,0,986.88,0,986.88,-0.0,0,-2,-737.34,,JK,0
TXN-00438,2025-04-30,SALE,INV-2504-0438,Rongai Home & Agro Supplies,Ongata Rongai,Walk-in,Institution,CUS-1118,,Building Materials,Galvanized Roofing Sheet 3m,11,1224.85,0.0511,13473.35,12784.86,911.35,10024.85,2760.01,,0,12784.86,0,12784.86,-0.0,0,-11,-10024.85,,CN,0
TXN-00990,2025-10-04,SALE,INV-2510-0990,Rongai Home & Agro Supplies,Kiserian,Walk-in,Farmer,CUS-1050,,Electrical,LED Bulb 12W,1,265.58,0.08,265.58,244.33,153.85,153.85,90.48,,0,244.33,0,244.33,-0.0,0,-1,-153.85,,DK,1
TXN-00466,08-05-2025,SALE,INV-2505-0466,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Retail,CUS-1109,,Animal Feeds,Chicken Feed 10kg,2,963.82,0.03,1927.64,1869.81,744.84,1489.68,380.13,,0,1869.81,0,1869.81,-0.0,0,-2,-1489.68,,BM,0
TXN-00568,2025-06-09,SALE,INV-2506-0568,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Retail,CUS-1097,,Building Materials,Cement 50kg,1,796.69,0.03,796.69,772.79,672.54,672.54,100.25,,0,772.79,0,772.79,-0.0,0,-1,-672.54,,JK,0
TXN-00400,2025-04-21,SALE,INV-2504-0400,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Farmer,CUS-1087,,Building Materials,Galvanized Roofing Sheet 3m,1,1162.95,0,1162.95,1162.95,933.21,933.21,229.74,,0,1162.95,0,1162.95,-0.0,0,-1,-933.21,,JK,0
TXN-00117,2025-02-03,PURCHASE,GRN-2502-0117,Rongai Home & Agro Supplies,Kiserian,Supplier,,,Rift Valley Cement Depot,Hardware,Hammer 16oz,13,520.46,0,0,0,520.46,6765.98,0,Purchase,0,0.0,6765.98,0,0,0,13,6765.98,,AM,0
TXN-00257,2025-03-15,SALE,INV-2503-0257,Rongai Home & Agro Supplies,Ongata Rongai,Phone Order,Retail,CUS-1110,,Electrical,Socket 13A,1,376.31,0.05,376.31,357.49,222.78,222.78,134.71,,0,357.49,0,357.49,-0.0,0,-1,-222.78,,JK,0
TXN-00851,2025-08-28,REFUND,REF-2508-0851,Rongai Home & Agro Supplies,Ongata Rongai,Counter,Retail,CUS-1002,,Plumbing,PVC Elbow 20mm,-1,76.29,0,0,66.6,43.6,0,-66.6,Customer Refund,66.6,0,66.6,0,0,66.6,0,0,refund,AM,0
TXN-01127,2025-11-10,SALE,INV-2511-1127,Rongai Home & Agro Supplies,Kiserian,M-Pesa Till,Retail,CUS-1104,,Household,Jerrycan 20L,2,817.9,0,1635.8,1635.8,510.06,1020.12,615.68,,0,1635.8,0,1635.8,-0.0,0,-2,-1020.12,,BM,0
TXN-01861,2026-05-28,SALE,INV-2605-1861,Rongai Home & Agro Supplies,Kiserian,Phone Order,Contractor,CUS-1030,,Building Materials,Cement 50kg,16,753.26,0.0634,12052.16,11288.05,706.34,11301.44,-13.39,,0,11288.05,0,11288.05,-0.0,0,-16,-11301.44,,BM,0
TXN-00089,2025-01-25,SALE,INV-2501-0089,Rongai Home & Agro Supplies,Ongata Rongai,WhatsApp,Farmer,CUS-1180,,Electrical,Switch 1 Gang,1,264.24,0,264.24,264.24,143.23,143.23,121.01,,0,264.24,0,264.24,-0.0,0,-1,-143.23,,ER,0
TXN-02067,2026-07-29,SALE,INV-2607-2067,Rongai Home & Agro Supplies,Ongata Rongai,Phone Order,Retail,CUS-1073,,Animal Feeds,Chicken Feed 10kg,1,949.31,0.01,949.31,939.82,813.94,813.94,125.88,,0,939.82,0,939.82,-0.0,0,-1,-813.94,,AM,0
TXN-01715,2026-04-15,CUSTOMER_PAYMENT,RCPT-2604-1715,Rongai Home & Agro Supplies,Ongata Rongai,Collections,Contractor,CUS-1089,,,,0,0,0,0,0,0,0,0,Customer Collection,0,12428.0,0,12428.0,12428.0,0,0,0,M-PESA,DK,0
